movieId,title,genres,year,director,actors
203296,Purl,Animation|Comedy,2019,Kristen Lester,"Bret Parker, Emily Davis, Michael Daley"
174307,Her Crowning Glory,(no genres listed),1911,Laurence Trimble,"John Bunny, Flora Finch, Helene Costello"
211696,There Was a Crooked Man,Comedy,1960,Stuart Burge,"Norman Wisdom, Alfred Marks, Andrew Cruickshank"
184317,The Rat Pack,Drama,1998,Rob Cohen,"Ray Liotta, Joe Mantegna, Don Cheadle"
232403,The Misty Green Sky,Animation|Sci-Fi,2016,Jack Foster,"Maggie H. Taylor, Tiffany Lindstrom, Jeremy Harkless"
89315,Dying at Grace,Documentary,2003,Allan King,"Phyllis Bobbitt, Joyce Bone, Norman Collins"
240814,Portrait of Love,Romance,2015,Kristoffer Tabori,"Jason Dohring, Bree Williamson, Frances Fisher"
186021,Scorched,Drama|Sci-Fi|Thriller,2008,Tony Tilse,"Cameron Daddo, Rachael Carpani, Vince Colosimo"
200132,Against the Clock,Thriller,2019,Mark Polish,"Dianna Agron, Mark Polish, Andy García"
255055,J'me sens pas belle,Comedy|Romance,2004,Bernard Jeanjean,"Marina Foïs, Julien Boisselier, Isabelle Nanty"
162900,Chris D'Elia: Incorrigible,Comedy,2015,Bill D'Elia,Chris D'Elia
224795,The Blackwell Ghost 2,(no genres listed),2018,Turner Clay,Turner Clay
198061,A Night in 67,Documentary,2010,Renato Terra,"Solano Ribeiro, Paulinho  Machado de Carvalho, Sônia Ribeiro"
275959,A Witch's Tangled Hare,Animation|Children|Comedy,1959,Abe Levitow,"Mel Blanc, June Foray"
81243,Strip-tease,Drama,1963,Jacques Poitrenaud,"Nico, Dany Saval, Jean Sobieski"
216703,What's the T?,(no genres listed),2013,Cecilio Asuncion,"Nya Ampon, Rakash Armani, Cassandra Cass"
237680,The World of Jim Henson,Documentary,1994,Judy Kinberg,"Jim Henson, Frank Oz, Jerry Juhl"
166968,Spies of Warsaw,Action|Adventure|Drama,2013,,
41126,"Clockmaker of St. Paul, The (L'horloger de Saint-Paul)",Crime|Drama,1974,Bertrand Tavernier,"Philippe Noiret, Jean Rochefort, Jacques Denis"
142212,Life,Drama,2015,Anton Corbijn,"Robert Pattinson, Dane DeHaan, Joel Edgerton"
247758,Bound By a Secret,Drama,2009,David S. Cass Sr.,"Meredith Baxter, Lesley Ann Warren, Bridget White"
173657,Babnik,Comedy,1990,Anatoly Eyramdzhan,"Aleksandr Shirvindt, Irina Muravyova, Mikhail Derzhavin"
240856,Anybody Seen My Girl?,Drama|Romance,2021,Angelina Nikonova,"Anna Chipovskaya, Aleksandr Gorchilin, Viktoriya Isakova"
164375,All Roads Lead to Rome,Comedy,2016,Ella Lemhagen,"Sarah Jessica Parker, Paz Vega, Claudia Cardinale"
289655,So tutto di te,Comedy,2023,Roberto Lipari,"Roberto Lipari, Leo Gullotta, Sergio Friscia"
242134,Rocky Mountain Christmas,Drama|Romance,2017,Tibor Takács,"Lindy Booth, Kristoffer Polaha, Treat Williams"
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Action|Thriller,1971,Lo Wei,"Bruce Lee, Maria Yi, James Tien Chuen"
178171,Conventioneers,Comedy|Drama|Romance,2005,Mora Stephens,"Alison Cimmet, Alicia Harding, Woodwyn Koons"
3489,Hook,Adventure|Comedy|Fantasy,1991,Steven Spielberg,"Dustin Hoffman, Robin Williams, Julia Roberts"
282271,Stewart & Mitchum: The Two Faces of America,Documentary,2017,Grégory Monro,"James Stewart, Robert Mitchum, Dick Cavett"
184043,Panic Attack,Comedy|Drama,2018,Paweł Maślona,"Artur Żmijewski, Dorota Segda, Nicolas Bro"
34450,Miracles - Mr. Canton and Lady Rose,Action|Comedy|Crime|Drama,1989,Jackie Chan,"Jackie Chan, Anita Mui Yim-Fong, Gua Ah-leh"
77208,Skin,Drama|Mystery,2008,Anthony Fabian,"Sophie Okonedo, Alice Krige, Sam Neill"
144976,Bone Tomahawk,Horror|Western,2015,S. Craig Zahler,"Kurt Russell, Patrick Wilson, Richard Jenkins"
26083,"Loneliness of the Long Distance Runner, The",Drama,1962,Tony Richardson,"Michael Redgrave, Tom Courtenay, Avis Bunnage"
388,Boys Life,Drama,1995,,
148030,Naked Among Wolves,Drama|War,2015,Philipp Kadelbach,"Florian Stetter, Peter Schneider, Sylvester Groth"
220854,The Kissing Booth 2,Comedy|Romance,2020,Vince Marcello,"Joey King, Jacob Elordi, Joel Courtney"
154136,Odio le bionde,(no genres listed),1980,Giorgio Capitani,"Enrico Montesano, Jean Rochefort, Corinne Cléry"
53038,Red Dust,Drama,1932,Victor Fleming,"Clark Gable, Jean Harlow, Mary Astor"
58228,Which Way Is Up?,Comedy,1977,Michael Schultz,"Richard Pryor, Lonette McKee, Margaret Avery"
7066,"Blue Kite, The (Lan feng zheng)",Drama,1993,Tian Zhuangzhuang,"Tian Yi, Wenyao Zhang, Xiaoman Chen"
145156,The Perfect Husband,(no genres listed),2004,Douglas Jackson,"Tracy Nelson, Michael Riley, Thomas Calabro"
65894,Fear[s] of the Dark (Peur[s] du noir),Animation|Horror,2007,Blutch,"Gil Alma, Aure Atika, François Créton"
83071,"North Star, The",Drama|Musical|Romance|War,1943,Lewis Milestone,"Dana Andrews, Anne Baxter, Walter Huston"
261671,Kasino,(no genres listed),,Mikko Jokipii,"Eelis Kakkonen, Iida Hietamäki, Niko Peltoniemi"
198635,Nothing But Time,Documentary|Drama,1926,Alberto Cavalcanti,"Blanche Bernis, Nina Chousvalowa, Philippe Hériat"
163234,Refuge,Drama|Romance,2010,Mark Medoff,"Linda Hamilton, Chris Payne Gilbert, Lena Georgas"
265322,Third Eye Spies,Documentary,2019,Lance Mungia,"Russell Targ, Nicholas Targ, Christopher Green"
145728,Divorce Corp.,Documentary,2014,Joe Sorge,"Drew Pinksy, Gloria Allred, Lynn Toler"
122649,The Bates Haunting,Thriller,2013,,
215637,The Divorce Party,Comedy|Romance,2019,Hughes William Thompson,"Thomas Cocquerel, Claire Holt, Katrina Bowden"
71709,Yellow Earth (Huang tu di),Drama,1984,Chen Kaige,"Xue Bai, Wang Xueqi, Tuo Tan"
89726,"Last Chance, The (Die letzte Chance)",Drama|War,1945,Leopold Lindtberg,"Ewart G. Morrison, John Hoy, Ray Reagan"
278430,The Harbinger,Horror|Mystery|Thriller,2022,Will Klipstine,"Madeleine McGraw, Irene Bedard, Teal Redmann"
179185,Bloodfisted Brothers,Action,1978,Chia Chih Li,"Pai Ying, Ling Yun, Wei Tzu-Yun"
218949,Screw,(no genres listed),1982,Takashi Ito,
131950,Beach House,Comedy,1977,Sergio Citti,"Ugo Tognazzi, Mariangela Melato, Anna Melato"
214580,All the Dead Ones,(no genres listed),2020,Marco Dutra,"Mawusi Tulani, Clarissa Kiste, Carolina Bianchi"
152924,"Panorama View, Street Car Motor Room",Documentary,1904,Billy Bitzer,
220654,Ruby Herring Mysteries: Her Last Breath,Mystery,2019,Fred Gerber,"Taylor Cole, Stephen Huszar, Matthew Kevin Anderson"
125613,She Was Like a Wild Chrysanthemum,Drama|Romance,1955,Keisuke Kinoshita,"Noriko Arita, Shinji Tanaka, Chishū Ryū"
209703,My Adventures with Santa,Children,2019,Brian Skiba,"Denise Richards, Patrick Muldoon, Jamie Luner"
121743,Postmark for Danger,Crime|Drama,1955,Guy Green,"Terry Moore, Robert Beatty, William Sylvester"
125423,Gunslinger's Revenge,(no genres listed),1998,Giovanni Veronesi,"Leonardo Pieraccioni, Harvey Keitel, David Bowie"
149316,Depeche Mode: The Videos 86-98,(no genres listed),1998,Anton Corbijn,"Martin Gore, Dave Gahan, Andy 'Fletch' Fletcher"
86170,Harry + Max,Drama,2004,Christopher Munch,"Bryce Johnson, Cole Williams, Rain Phoenix"
286743,The Lake at the Bottom of the World,(no genres listed),2022,Kathryn Kasic,
147835,The Leisure Class,Comedy,2015,Jason Mann,"Ed Weeks, Bridget Regan, Tom Bell"
276671,Animals and Other People,Documentary,2017,Flavio Marchetti,
110179,Stardust,Drama,1974,Michael Apted,"David Essex, Adam Faith, Larry Hagman"
43248,Swamp Women,Adventure|Crime|Horror,1956,Roger Corman,"Marie Windsor, Carole Mathews, Beverly Garland"
162328,A Different Story,Drama|Romance,1978,Paul Aaron,"Perry King, Meg Foster, Valerie Curtin"
245802,Tour of Mythicality,Comedy,2018,Jay Chapman,"Rhett McLaughlin, Link Neal"
158043,Soldier Girls,Documentary|Drama,1981,Nick Broomfield,"Gregory Abing, Clara Alves, Jackie Hall"
174293,The Cigar Box,Fantasy,1907,Segundo de Chomón,
268924,Art of the Devil 3,Horror|Mystery|Thriller,2008,Pasith Buranajan,"Napakpapha Nakprasitte, Suppakorn Kitsuwan, Namo Tongkumnerd"
177459,Judas' Kiss,(no genres listed),1954,Rafael Gil,"Rafael Rivelles, Francisco Rabal, Gérard Tichy"
121081,Lady Gangster,Crime|Drama,1942,Robert Florey,"Faye Emerson, Julie Bishop, Frank Wilcox"
270586,Gerrymandering,Documentary,2010,Jeff Reichert,"Dave Aronberg, Ben Barnes, Gray Davis"
135799,Josh,(no genres listed),2000,Mansoor Khan,"Chandrachur Singh, Aishwarya Rai Bachchan, Shah Rukh Khan"
234404,Eugene Onegin,Drama|Romance,1959,Roman Tikhomirov,"Vadim Medvedev, Evgeniy Kibkalo, Ariadna Shengelaia"
284937,Hunger,Drama,2023,Sitisiri Mongkolsiri,"Chutimon Chuengcharoensukying, Nopachai Jayanama, Gunn Svasti"
199912,Into the Dark: Flesh & Blood,Horror|Thriller,2018,Patrick Lussier,"Diana Silvers, Dermot Mulroney, Tembi Locke"
133279,Two Raging Grannies,Documentary,2013,Håvard Bustnes,"Hinda Kipnis, Shirley Morrison"
27643,Pahat pojat,Action|Crime|Drama,2003,Aleksi Mäkelä,"Peter Franzén, Niko Saarela, Lauri Nurkse"
169826,Ramones: Raw,Documentary,2004,John Cafiero,"Johnny Ramone, Joey Ramone, Dee Dee Ramone"
8608,"Butcher, The (Boucher, Le)",Drama|Thriller,1970,Claude Chabrol,"Stéphane Audran, Jean Yanne, Roger Rudel"
189927,A Skin So Soft,Documentary,2018,Denis Côté,"Alexandre Auger, Jean-François Bouchard, Cédric Doyon"
56945,"Perfect Holiday, The",Comedy|Romance,2007,Lance Rivera,"Morris Chestnut, Gabrielle Union, Faizon Love"
149410,Mobile Suit Gundam: Char's Counterattack,Action|Animation|Sci-Fi,1988,Yoshiyuki Tomino,"Toru Furuya, Shuichi Ikeda, Fuyumi Shiraishi"
99497,Just Ask My Children,Drama,2001,Arvin Brown,"Virginia Madsen, Jeffrey Nordling, Graham Beckel"
230991,Major Arcana,Drama,2018,Josh Melrod,"Ujon Tokarski, Tara Summers, Lane Bradbury"
174413,Friend,Drama,1987,Leonid Kvinikhidze,"Sergey Shakurov, Vasiliy Livanov, Anatoliy Romashin"
177209,Acı Aşk,Drama,2009,A. Taner Elhan,"Halit Ergenç, Cansu Dere, Songül Öden"
195069,Liv,Drama,1967,Pål Løkkeberg,"Vibeke Løkkeberg, Per Theodor Haugen, Bente Børsum"
142274,The Snow Devils,Sci-Fi,1967,Antonio Margheriti,"Giacomo Rossi Stuart, Ombretta Colli, Renato Baldini"
143870,The Perfect Date,Comedy|Romance,2010,Dominique Farrugia,"Clovis Cornillac, Virginie Efira, Manu Payet"
136898,The Elusive Corporal,Comedy|Drama|War,1962,Jean Renoir,"Jean-Pierre Cassel, Claude Brasseur, Claude Rich"
243858,Scooby-Doo! The Sword and the Scoob,Adventure|Animation|Children|Comedy|Mystery,2021,Christina Sotta,"Grey DeLisle, Stephen Stanton, Kari Wahlgren"
128580,Rånarna,Action|Crime|Thriller,2003,Peter Lindmark,"Sofia Helin, Mikael Persbrandt, Stefan Sauk"
254200,Don't Speak,Horror|Mystery|Thriller,2015,Amadeu Artasona,"Natalia Jerez, Jake Klamburg, Melina Matthews"
205445,Dilili in Paris,Animation,2018,Michel Ocelot,"Elisabeth Duda, Liliane Rovère, Prunelle Charles-Ambron"
251404,Witch Hunt,Fantasy|Horror|Thriller,2021,Elle Callahan,"Gideon Adlon, Abigail Cowen, Elizabeth Mitchell"
124585,That Midnight Kiss,Romance,1949,Norman Taurog,"Kathryn Grayson, Mario Lanza, José Iturbi"
150696,Tomorrow,Documentary,2015,Mélanie Laurent,"Cyril Dion, Mélanie Laurent, Pierre Rabhi"
139355,Boggy Creek,Horror,2011,Brian T. Jaynes,"Texas Battle, Melissa Carnell, Stephanie Honoré"
171875,Time Chasers,Drama|Romance|Sci-Fi,1994,David Giancola,"Matthew Bruch, Bonnie Pritchard, Peter Harrington"
211432,Free Lunch Society: Komm Komm Grundeinkommen,Documentary,2017,Christian Tod,"Götz Werner, Daniel Häni , Michael Bohmeyer"
200630,Missing Link,Adventure|Animation|Children|Comedy|Fantasy,2019,Chris Butler,"Hugh Jackman, Zoe Saldaña, Zach Galifianakis"
3256,Patriot Games,Action|Crime|Drama|Thriller,1992,Phillip Noyce,"Harrison Ford, Anne Archer, Thora Birch"
149654,The Ditch,Drama,2010,Wang Bing,"Cheng Zhengwu, Niansong Jing, Xiangnian Li"
208293,The Seven Deadly Sins: Prisoners of the Sky,Action|Adventure|Animation|Fantasy,2018,Noriyuki Abe,"Yuki Kaji, Sora Amamiya, Misaki Kuno"
160602,The Hatter's Ghost,Crime|Mystery|Thriller,1982,Claude Chabrol,"Michel Serrault, Charles Aznavour, Monique Chaumette"
138016,Silent Witness,Crime|Drama,2011,Peter Markle,"Dermot Mulroney, Michael Cudlitz, Anne Heche"
143821,Poor Millionaires,Comedy,1959,Dino Risi,"Maurizio Arena, Renato Salvatori, Alessandra Panaro"
156282,The False Faces,Action|Drama|War,1919,Irvin Willat,"Henry B. Walthall, Lon Chaney, Mary Anderson"
283855,Memories Corner,Drama,2011,Audrey Fouché,"Déborah François, Hidetoshi Nishijima, Hiroshi Abe"
152597,Hanamizuki,Drama|Romance,2010,Nobuhiro Doi,"Yui Aragaki, Toma Ikuta, Osamu Mukai"
195649,Quién te cantará,Drama|Mystery,2018,Carlos Vermut,"Najwa Nimri, Eva Llorach, Carme Elias"
143535,"Tent City, U.S.A",Documentary,2012,Steven Cantor,
26675,Boiling Point (3-4 x jûgatsu),Action|Comedy|Crime,1990,Takeshi Kitano,"Yûrei Yanagi, Yuriko Ishida, Takeshi Kitano"
84985,"Magus, The",Drama|Fantasy|Mystery,1968,Guy Green,"Michael Caine, Anthony Quinn, Candice Bergen"
228531,Into the Blue,Drama,2017,Antoneta Alamat Kusijanović,"Gracija Filipović, Vanesa Vidaković Natrlin, Dominik Duždević"
103177,Ill-Fated Love (Doomed Love) (Amor de Perdição),Drama|Romance,1979,,
1455,Hotel de Love,Comedy|Romance,1996,Craig Rosenberg,"Aden Young, Saffron Burrows, Simon Bossell"
138480,We Can Do That,Comedy,2008,Giulio Manfredonia,"Claudio Bisio, Anita Caprioli, Andrea Bosca"
141156,Alibi Ike,Comedy,1935,Ray Enright,"Joe E. Brown, Olivia de Havilland, Ruth Donnelly"
150457,Non Stop Trouble with Spies,Comedy,1983,Ottokar Runze,"Dieter Hallervorden, Catherine Alric, Tilo Prückner"
3836,Kelly's Heroes,Action|Comedy|War,1970,Brian G. Hutton,"Clint Eastwood, Telly Savalas, Don Rickles"
131922,Private Duty Nurses,(no genres listed),1971,George Armitage,"Katherine Cannon, Joyce Williams, Pegi Boucher"
137616,7 Minutes,Crime|Drama|Thriller,2014,Jay Martin,"Luke Mitchell, Leven Rambin, Jason Ritter"
60946,Sixty Six,Comedy|Drama,2006,Paul Weiland,"Eddie Marsan, Helena Bonham Carter, Gregg Sulkin"
98228,Walter,Drama,1982,Stephen Frears,"Ian McKellen, Barbara Jefford, Arthur Whybrow"
134702,Wir waren Könige,Crime|Thriller,2014,Philipp Leinemann,"Ronald Zehrfeld, Mišel Matičević, Mohamed Issa"
106540,Delivery Man,Comedy,2013,Ken Scott,"Vince Vaughn, Cobie Smulders, Chris Pratt"
269208,Living,Drama,2022,Oliver Hermanus,"Bill Nighy, Aimee Lou Wood, Alex Sharp"
164528,A Brand New Life,Drama,2009,Ounie Lecomte,"Kim Sae-ron, Park Do-yeon, Go A-sung"
168762,The Child Wanderers,(no genres listed),2010,Grete Salomonsen,"Robin Pedersen Daniel, Kris Kristofferson, Mathilde Berg"
186819,The Sky Turns,Documentary,2004,Mercedes Álvarez,"Peio Azketa, Hicham Chate, 	Cirilo Fernández"
122673,The Basket,Drama,2000,Rich Cowan,"Peter Coyote, Karen Allen, Robert Burke"
191027,Space Brothers,Comedy|Drama,2012,Yoshitaka Mori,"Shun Oguri, Masaki Okada, Kumiko Aso"
196913,Death by Invitation,Horror,1971,Ken Friedman,"Shelby Leverington, Aaron Phillips, Norman Parker"
169218,God's Own Country,Drama|Romance,2017,Francis Lee,"Josh O'Connor, Alec Secăreanu, Gemma Jones"
184939,Broken,Crime|Drama,2018,Tarry Mortlock,"Joshua Calles, Wayne Hapi, Jol Sparks"
175363,150 Milligrams,Drama,2016,Emmanuelle Bercot,"Sidse Babett Knudsen, Benoît Magimel, Charlotte Laemmel"
141904,The Reader,Comedy|Drama,1988,Michel Deville,"Miou-Miou, Patrick Chesnais, Pierre Dux"
269542,Game,Mystery|Thriller,2011,Abhinay Deo,"Abhishek Bachchan, Kangana Ranaut, Gauahar Khan"
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)",Horror,1980,,
286107,Renfield,Action|Comedy|Horror,2023,Chris McKay,"Nicholas Hoult, Nicolas Cage, Awkwafina"
219466,Ossan's Love: Love or Dead,Comedy|Drama|Romance,2019,Toichiro Ruto,"Kei Tanaka, Kotaro Yoshida, Kento Hayashi"
154323,Κλέφτες,Comedy,2007,Makis Papadimitratos,"Mirto Alikaki, Petros Lagoutis, Vangelis Alexandris"
199794,The Six Degrees of Helter Skelter,Documentary,2009,Mike Dorsey,"Scott Michaels, Charles Manson"
156499,Blues Busters,Comedy|Musical,1950,William Beaudine,"Leo Gorcey, Huntz Hall, Adele Jergens"
155731,12 Paces without a Head,Comedy,2009,Sven Taddicken,"Ronald Zehrfeld, Matthias Schweighöfer, Franziska Wulf"
254792,Mi loco erasmus,(no genres listed),2012,Carlo Padial,"Dídac Alcaraz, Miguel Noguera, Maria Volovik"
239152,"Sing, Young People",(no genres listed),1963,Keisuke Kinoshita,"Tsutomu Matsukawa, Yūsuke Kawazu, Shinichirō Mikami"
83049,Toothless,Children|Comedy,1997,Melanie Mayron,"Kirstie Alley, Dale Midkiff, Ross Malinger"
153496,Commando,War,1962,Frank Wisbar,"Stewart Granger, Dorian Gray, Carlos Casaravilla"
172365,A la mala,Comedy,2015,Pedro Pablo Ibarra,"Aislinn Derbez, Mauricio Ochmann, Luis Arrieta"
1578,"Innocent Sleep, The",Crime,1996,Scott Michell,"Rupert Graves, Annabella Sciorra, Michael Gambon"
136626,See No Evil 2,Horror,2014,Jen Soska,"Danielle Harris, Glenn Jacobs, Kaj-Erik Eriksen"
203743,Into The Forest,Horror,2019,Josh Huffine,"Bo Yokely, Kimberly Hough, Aaron Sherry"
165419,Strange Heaven,Drama|Thriller,2015,Dariusz Gajewski,"Agnieszka Grochowska, Bartłomiej Topa, Barbara Kubiak"
211952,The Personal History of David Copperfield,Drama,2019,Armando Iannucci,"Dev Patel, Peter Capaldi, Ben Whishaw"
215621,Selah and the Spades,Drama,2019,Tayarisha Poe,"Lovie Simone, Celeste O'Connor, Jharrel Jerome"
123246,Address Unknown,Drama,1944,William Cameron Menzies,"Paul Lukas, Carl Esmond, Peter van Eyck"
1276,Cool Hand Luke,Drama,1967,Stuart Rosenberg,"Paul Newman, George Kennedy, Luke Askew"
153550,Pyaar Ke Side Effects,Comedy|Drama|Romance,2006,Saket Chaudhary,"Rahul Bose, Mallika Sherawat, Ranvir Shorey"
122511,Air Bud: Seventh Inning Fetch,Children|Comedy|Drama,2002,Robert Vince,"Caitlin Wachs, Chantal Strand, Molly Hagan"
4787,Little Man Tate,Drama,1991,Jodie Foster,"Jodie Foster, Dianne Wiest, Adam Hann-Byrd"
192827,Jawani Phir Nahi Ani 2,Comedy,2018,Nadeem Baig,"Humayun Saeed, Fahad Mustafa, Ahmad Ali Butt"
52443,Origin: Spirits of the Past (Gin-iro no kami no Agito),Animation|Drama|Romance|Sci-Fi,2006,Keiichi Sugiyama,"Atsuko Yuya, Yuko Kotegawa, Aoi Miyazaki"
279038,In Desert and Wilderness,Adventure,2001,Gavin Hood,"Adam Fidusiewicz, Karolina Sawka, Artur Żmijewski"
142098,Unabomber: The True Story,(no genres listed),1996,Jon Purdy,"Dean Stockwell, Robert Hays, Tobin Bell"
221910,White Like Me,Documentary,2013,Scott Morris,Tim Wise
250942,Golden Arm,Comedy,2021,Maureen Bharoocha,"Betsy Sodaro, Mary Holland, Olivia Stambouliah"
211103,The Swordsman in Double Flag Town,Adventure,1991,He Ping,"Wei Gao, Mana Zhao, Jiang Chang"
154632,Funeral Ceremonies,Drama,1969,,
197381,Iravukku Aayiram Kangal,Action|Crime|Thriller,2018,Mu. Maran,"Arulnithi, Ajmal Ameer, Mahima Nambiar"
189195,Matriculated,Animation|Drama|Sci-Fi,2003,Peter Chung,"Melinda Clarke, Dwight Schultz, Olivia d'Abo"
76145,Scar,Crime|Horror|Thriller,2007,Jed Weintrob,"Angela Bettis, Kirby Bliss Blanton, Devon Graye"
132569,Comedy Central Roast of Justin Bieber,Comedy,2015,Joel Gallen,"Kevin Hart, Justin Bieber, Will Ferrell"
210489,New Blood,Crime|Thriller,1999,Michael Hurst,"John Hurt, Nick Moran, Carrie-Anne Moss"
199233,The Money Trap,Crime|Drama|Thriller,1965,Burt Kennedy,"Glenn Ford, Elke Sommer, Rita Hayworth"
266752,Kratt,Comedy|Fantasy,2020,Rasmus Merivoo,"Mari Lill, Nora Merivoo, Harri Merivoo"
88570,Welfare,Documentary,1975,Frederick Wiseman,
128516,Sacred Heart,(no genres listed),2005,Ferzan Özpetek,"Barbora Bobuľová, Andrea Di Stefano, Lisa Gastoni"
88746,Terri,Comedy,2011,Azazel Jacobs,"Jacob Wysocki, John C. Reilly, Creed Bratton"
187021,The Sin,Drama,1965,Henry Barakat,"Faten Hamama, Abdallah Ghaith, Zaki Rostom"
910,Some Like It Hot,Comedy|Crime,1959,Billy Wilder,"Tony Curtis, Jack Lemmon, Marilyn Monroe"
204182,Herbert West: Re-Animator,Drama|Horror|Sci-Fi,2017,Ivan Zuccon,"Emanuele Cerman, Alessio Cherubini, Rita Rusciano"
158274,Enamorada,Comedy|Drama|Romance,1946,Emilio Fernández,"María Félix, Pedro Armendáriz, Fernando Fernández"
100721,The Reincarnation of Isabel,Horror,1973,Renato Polselli,"Mickey Hargitay, Rita Calderoni, Raul Lovecchio"
167882,The Miracle Rider,Action|Western,1935,B. Reeves Eason,"Tom Mix, Joan Gale, Charles Middleton"
200496,The Legend of Cocaine Island,Documentary,2019,Unknown,
263409,Kurt Vonnegut: Unstuck in Time,Documentary,2021,Robert B. Weide,"Robert B. Weide, Kurt Vonnegut, Sam Waterston"
132354,Syncopation,Comedy|Musical|Romance,1942,William Dieterle,"Adolphe Menjou, Jackie Cooper, Bonita Granville"
220044,Death May Be Your Santa Claus,Drama,1969,Frankie Dymon,"Ken Gajadhar, Donnah Dolce, Merdelle Jordine"
148004,The Plunderers,Western,1960,Joseph Pevney,"Jeff Chandler, John Saxon, Dolores Hart"
85106,"Assassin Next Door, The (Kirot)",Action|Film-Noir|Thriller,2009,Danny Lerner,"Olga Kurylenko, Ninet Tayeb, Zohar Shtrauss"
165509,Crazy Love,(no genres listed),1993,Roman Cheung,"Loletta Lee, Terrence Fok Shui-Wah, Kai-Chung Mak"
139289,The Shattering,Horror,2015,Jason Boritz,"Kai Alexander, Elizabeth Anweis, James Frey"
91762,"Last Lions, The",Documentary,2011,Dereck Joubert,Jeremy Irons
182047,Mickey Down Under,Animation|Children,1948,Charles A. Nichols,"James MacDonald, Pinto Colvig"
261059,Mynarski Death Plummet,Action|Animation,2014,Matthew Rankin,"Robert Vilar, Louis Negin, Alek Rzeszowski"
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night),Horror|Mystery|Thriller,1982,,
235845,The Homecoming: A Christmas Story,Children|Drama,1971,Fielder Cook,"Patricia Neal, Richard Thomas, Edgar Bergen"
103275,We Steal Secrets: The Story of WikiLeaks,Documentary,2013,Alex Gibney,"Julian Assange, Chelsea Manning, Heather Brooke"
171541,Down House,Comedy|Crime|Drama,2001,Roman Kachanov,"Fyodor Bondarchuk, Ivan Okhlobystin, Anna Buklovskaya"
79226,"Good Guy, The",Comedy|Romance,2009,Julio DePietro,"Alexis Bledel, Scott Porter, Bryan Greenberg"
190537,The Bob Zula,Comedy,2009,Unknown,Jean Tuite
196791,Hurt,Horror,2018,Sonny Mallhi,"Andrew Creer, Stephanie Moran, Bradley Hamilton"
180531,Invisible,(no genres listed),2017,Pablo Giorgelli,"Mora Arenillas, Mara Bestelli, Diego Cremonesi"
264952,Old Glory,Animation|Children|Comedy,1939,Chuck Jones,"Mel Blanc, John Deering, John Litel"
125966,Garfield's Halloween Adventure,Animation|Children,1985,Phil Roman,"Lorenzo Music, Thom Huge, Gregg Berger"
263457,Seven Minutes to Die,Action,1969,Ramón Fernández,"Paolo Gozlino, Betsy Bell, Rubén Rojo"
207538,Station Master,Comedy,1941,Jan Sviták,"Vlasta Burian, Antonín Zacpal, Zita Kabátová"
271439,Santo and Dracula's Treasure,Action|Adventure|Fantasy|Horror|Thriller,1969,René Cardona,"El Santo, Aldo Monti, Noelia Noel"
189803,Going West,Comedy|Drama,2018,Henrik Martin Dahlsbakken,"Benjamin Helstad, Ingar Helge Gimle, Iben Akerlie"
141676,Joseph: King of Dreams,Animation,2000,Rob LaDuca,"Ben Affleck, Mark Hamill, Richard Herd"
229405,Pope Pius XII,Documentary,2010,Christian Duguay,"James Cromwell, Alessandra Mastronardi, Elena Arvigo"
141108,Minotaur,Adventure|Fantasy|Horror,2006,Jonathan English,"Tom Hardy, Michelle Van Der Water, Tony Todd"
102779,"Twonky, The",Comedy|Sci-Fi,1953,Arch Oboler,"Hans Conried, William H. Lynn, Gloria Blondell"
237189,Cthulhu Mansion,Horror,1991,,
8372,Garfield: The Movie,Animation|Children|Comedy,2004,Peter Hewitt,"Bill Murray, Breckin Meyer, Jennifer Love Hewitt"
198165,Ánimas,Horror|Thriller,2018,Laura Alvea,"Clare Durant, Iván Pellicer, Luis Bermejo"
140807,Sailor Moon S the Movie: Hearts in Ice,Action|Animation|Comedy,1994,Hiroki Shibata,"Kotono Mitsuishi, Aya Hisakawa, Michie Tomizawa"
213083,Korea: The Never-Ending War,Documentary,2019,John Maggio,"John Cho, Madeleine Albright, Park Chung-hee"
66808,Far Cry,Action|Adventure|Drama,2008,Uwe Boll,"Til Schweiger, Emmanuelle Vaugier, Udo Kier"
146552,The Exiles,Documentary,1961,Kent MacKenzie,"Yvonne Williams, Homer Nish, Tom Reynolds"
176217,To Be Fat Like Me,Children|Drama,2007,Douglas Barr,"Kaley Cuoco, Caroline Rhea, Melissa Halstrom"
102327,Empire,Documentary,1964,Andy Warhol,"Jonas Mekas, Andy Warhol"
128991,Johnny Express,Animation|Comedy|Sci-Fi,2014,Woo Kyung-min,
244572,Dad,Comedy,2021,Dmitry Efimovich,"Stanislav Starovoytov, Nadezhda Mikhalkova, Vladimir Vdovichenkov"
1914,Smoke Signals,Comedy|Drama,1998,Chris Eyre,"Adam Beach, Evan Adams, Irene Bedard"
182135,Little Red Riding Hood,Animation|Children|Comedy,1922,Walt Disney,
147053,Devasuram,Action|Drama,1993,I V Sasi,"Mohanlal, Revathi, Napoleon"
